id,BeatsPerMinute
525912,119.35666
525913,118.792854
525914,118.885826
525915,118.93569
525916,118.674355
525917,118.28672
525918,118.89787
525919,118.986916
525920,118.63321
525921,118.56177
525922,119.06467
525923,119.29397
525924,118.85766
525925,119.22901
525926,118.90086
525927,118.95318
525928,118.691666
525929,119.469955
525930,120.506905
525931,118.86325
525932,119.385155
525933,118.82586
525934,118.57246
525935,118.58173
525936,118.78925
525937,119.0697
525938,118.873184
525939,120.09694
525940,118.69496
525941,118.57938
525942,119.538925
525943,119.43649
525944,118.96725
525945,119.19862
525946,119.26241
525947,118.111725
525948,119.37792
525949,118.51858
525950,118.40608
525951,119.10789
525952,119.02375
525953,119.30637
525954,118.60993
525955,118.561035
525956,119.05599
525957,119.03216
525958,118.59431
525959,118.8902
525960,118.92719
525961,118.33538
525962,118.86624
525963,118.64875
525964,119.48589
525965,119.13684
525966,118.373764
525967,119.07126
525968,118.53077
525969,118.593254
525970,118.61861
525971,118.74687
525972,118.17952
525973,118.387245
525974,118.32959
525975,118.961845
525976,118.81641
525977,118.80472
525978,119.07062
525979,118.995155
525980,118.520645
525981,118.77254
525982,118.932
525983,118.72707
525984,119.11088
525985,118.95671
525986,118.82779
525987,119.143425
525988,118.71474
525989,118.15354
525990,119.15549
525991,118.47348
525992,118.510544
525993,121.67142
525994,118.872
525995,118.93498
525996,118.75577
525997,118.98916
525998,119.28343
525999,118.718544
526000,118.82039
526001,118.94513
526002,121.92141
526003,118.90813
526004,118.7064
526005,118.721146
526006,119.15895
526007,118.83416
526008,118.6037
526009,119.22137
526010,118.831604
526011,118.71751
526012,118.87204
526013,119.493324
526014,119.40353
526015,118.63167
526016,119.10374
526017,119.369064
526018,119.45719
526019,118.59867
526020,118.49162
526021,119.288475
526022,120.18751
526023,119.029945
526024,118.95588
526025,118.941345
526026,118.92245
526027,119.006744
526028,118.392235
526029,118.87086
526030,119.23466
526031,118.53825
526032,119.21481
526033,119.146034
526034,118.79204
526035,118.85777
526036,118.31079
526037,119.18333
526038,118.31174
526039,119.57858
526040,118.91175
526041,118.8316
526042,118.655785
526043,118.81726
526044,119.02125
526045,118.31366
526046,118.5373
526047,119.353165
526048,119.564865
526049,118.67309
526050,118.44904
526051,118.981476
526052,118.799675
526053,119.52973
526054,118.92929
526055,118.620674
526056,118.37504
526057,118.88132
526058,119.35505
526059,119.01017
526060,119.12882
526061,118.75626
526062,118.69306
526063,118.29946
526064,118.816086
526065,118.88985
526066,118.8888
526067,118.72045
526068,118.9214
526069,118.8103
526070,118.57776
526071,119.219795
526072,118.93465
526073,118.574455
526074,118.8719
526075,119.70016
526076,119.38487
526077,118.49371
526078,118.6601
526079,117.677666
526080,118.548416
526081,118.64644
526082,118.27098
526083,119.21362
526084,118.64007
526085,118.576935
526086,118.92609
526087,118.79409
526088,118.96888
526089,118.650696
526090,119.07681
526091,118.9209
526092,118.609314
526093,119.10159
526094,118.91059
526095,120.91312
526096,118.52112
526097,118.62887
526098,118.97477
526099,119.40374
526100,119.6408
526101,118.25767
526102,118.860016
526103,119.3233
526104,117.31649
526105,119.14434
526106,118.95555
526107,118.7854
526108,118.87553
526109,118.717354
526110,119.082214
526111,118.56833
526112,118.15376
526113,118.53609
526114,118.61254
526115,118.90645
526116,120.90551
526117,119.63692
526118,118.88436
526119,119.075584
526120,119.343445
526121,118.8285
526122,118.469025
526123,118.94414
526124,118.89069
526125,118.74037
526126,118.62023
526127,119.06692
526128,119.40492
526129,118.20335
526130,119.42237
526131,119.072586
526132,118.47403
526133,119.63357
526134,117.866585
526135,119.09215
526136,118.328415
526137,118.29285
526138,118.43432
526139,117.85657
526140,118.93572
526141,118.97739
526142,119.07877
526143,119.01304
526144,119.02922
526145,118.71473
526146,119.16962
526147,119.26075
526148,118.71114
526149,119.05239
526150,121.763405
526151,119.07487
526152,118.80934
526153,119.092316
526154,118.57092
526155,119.311806
526156,118.75263
526157,118.98129
526158,118.273895
526159,119.36181
526160,119.64447
526161,118.51059
526162,118.91901
526163,118.80769
526164,118.878944
526165,118.82042
526166,118.17226
526167,118.86997
526168,119.08747
526169,118.66361
526170,118.87687
526171,118.991806
526172,118.42749
526173,118.73287
526174,118.34846
526175,119.1008
526176,118.88027
526177,119.13548
526178,118.753815
526179,119.04329
526180,119.29208
526181,118.183556
526182,119.49642
526183,119.31183
526184,118.693855
526185,119.17713
526186,118.23651
526187,118.86056
526188,119.30113
526189,118.13264
526190,118.55444
526191,119.31273
526192,118.79919
526193,118.30467
526194,118.57986
526195,118.45511
526196,118.881134
526197,118.90111
526198,119.0287
526199,118.86413
526200,118.860115
526201,118.76183
526202,118.30241
526203,118.14258
526204,119.26146
526205,119.079666
526206,119.23922
526207,118.74155
526208,118.519775
526209,118.91741
526210,118.683304
526211,118.961975
526212,118.60171
526213,117.85641
526214,118.89254
526215,119.1394
526216,120.59757
526217,119.10581
526218,118.86029
526219,118.99938
526220,118.787735
526221,118.77387
526222,119.10756
526223,118.798996
526224,117.97373
526225,119.32177
526226,119.00793
526227,118.114365
526228,119.41654
526229,118.7854
526230,118.39868
526231,120.02143
526232,118.800934
526233,119.17267
526234,119.02906
526235,119.83394
526236,118.972496
526237,118.9271
526238,118.744125
526239,118.58151
526240,118.848206
526241,118.649216
526242,118.8368
526243,118.59212
526244,118.63176
526245,119.56382
526246,119.4146
526247,119.243484
526248,118.82144
526249,119.20829
526250,118.65036
526251,118.80123
526252,118.95839
526253,118.841995
526254,118.62179
526255,118.64942
526256,118.83373
526257,118.60163
526258,118.86513
526259,118.8536
526260,118.83716
526261,120.016426
526262,118.6773
526263,119.42966
526264,118.8373
526265,118.85198
526266,118.86406
526267,118.82382
526268,119.10165
526269,119.04092
526270,119.08602
526271,119.18421
526272,118.71103
526273,119.11514
526274,119.030334
526275,118.628975
526276,118.34202
526277,118.945175
526278,119.03925
526279,118.92914
526280,118.74777
526281,118.76554
526282,118.68217
526283,118.614784
526284,118.91131
526285,118.044304
526286,118.804535
526287,118.90349
526288,118.55359
526289,118.493385
526290,118.46596
526291,118.825966
526292,119.313736
526293,118.371635
526294,118.27524
526295,118.56851
526296,119.02452
526297,118.6115
526298,119.743
526299,119.63765
526300,119.16429
526301,118.97534
526302,118.839714
526303,119.29147
526304,118.69002
526305,118.08055
526306,118.74858
526307,118.736855
526308,119.00619
526309,118.68013
526310,119.039055
526311,119.436485
526312,118.97735
526313,118.53758
526314,118.814964
526315,118.93363
526316,119.18052
526317,118.79688
526318,118.52502
526319,118.32425
526320,119.0666
526321,118.245125
526322,119.99872
526323,118.98367
526324,118.933105
526325,118.88795
526326,118.58382
526327,118.699524
526328,118.639984
526329,118.82329
526330,118.811775
526331,120.50626
526332,119.3074
526333,118.9545
526334,118.83222
526335,118.483665
526336,118.33283
526337,118.48435
526338,118.678246
526339,118.57526
526340,118.03733
526341,118.74036
526342,121.51432
526343,119.17177
526344,119.043434
526345,118.902756
526346,119.53328
526347,118.83018
526348,119.3358
526349,118.91115
526350,118.78756
526351,119.17459
526352,118.73477
526353,118.79637
526354,119.40545
526355,118.60438
526356,118.53565
526357,118.78496
526358,119.53481
526359,118.84353
526360,119.15873
526361,119.418846
526362,118.7457
526363,117.81526
526364,118.684296
526365,118.561646
526366,118.489395
526367,118.38919
526368,119.11084
526369,119.779816
526370,119.04676
526371,118.63193
526372,118.95216
526373,119.21743
526374,118.764145
526375,118.540535
526376,118.84165
526377,119.24057
526378,118.64636
526379,119.19763
526380,119.22615
526381,118.75607
526382,119.16735
526383,118.79114
526384,119.144806
526385,118.39976
526386,118.98876
526387,118.318634
526388,118.216156
526389,118.545845
526390,118.99807
526391,119.108986
526392,118.66515
526393,119.04785
526394,119.060936
526395,118.85905
526396,118.679054
526397,119.209656
526398,118.33428
526399,119.1471
526400,118.920975
526401,118.34273
526402,118.72165
526403,119.18166
526404,118.57742
526405,118.45338
526406,118.489456
526407,118.612724
526408,118.97051
526409,117.69058
526410,119.77789
526411,118.95651
526412,118.41176
526413,118.92213
526414,120.665146
526415,118.47427
526416,118.90608
526417,119.06881
526418,118.38986
526419,118.84018
526420,118.56789
526421,117.94472
526422,118.66007
526423,118.64693
526424,119.05725
526425,118.55599
526426,118.724846
526427,119.01668
526428,119.13347
526429,118.799805
526430,119.37571
526431,119.55716
526432,118.356926
526433,119.03682
526434,118.58077
526435,119.1759
526436,118.4503
526437,117.915
526438,118.60775
526439,118.86434
526440,118.315025
526441,119.36522
526442,118.51256
526443,118.31748
526444,120.139854
526445,119.27895
526446,118.4357
526447,119.26715
526448,118.98567
526449,117.77406
526450,118.36374
526451,119.0902
526452,118.724945
526453,118.97383
526454,118.70084
526455,118.348015
526456,118.45985
526457,118.51901
526458,117.985115
526459,118.98982
526460,118.20459
526461,119.1827
526462,119.58286
526463,119.26113
526464,118.75057
526465,119.189705
526466,119.37727
526467,119.28967
526468,118.86987
526469,118.8555
526470,118.550316
526471,118.92657
526472,118.684456
526473,118.41176
526474,118.98895
526475,118.289314
526476,118.37026
526477,119.053764
526478,118.83986
526479,118.75184
526480,118.410286
526481,119.01736
526482,118.44741
526483,118.48418
526484,118.764336
526485,119.65706
526486,118.67073
526487,119.05177
526488,118.86131
526489,118.71465
526490,119.64138
526491,118.89873
526492,118.506294
526493,119.54769
526494,118.45798
526495,118.51158
526496,119.02514
526497,119.15098
526498,118.78277
526499,118.08743
526500,118.854195
526501,118.74744
526502,119.11738
526503,118.84483
526504,119.00589
526505,118.817444
526506,118.4989
526507,119.072975
526508,119.30842
526509,118.29676
526510,118.44754
526511,118.84433
526512,119.3646
526513,118.853386
526514,118.55005
526515,118.48573
526516,119.466484
526517,118.732025
526518,118.50979
526519,118.78473
526520,118.80344
526521,117.38845
526522,118.65579
526523,117.964676
526524,118.869675
526525,118.6962
526526,118.979576
526527,118.7825
526528,118.526985
526529,119.119576
526530,118.82637
526531,118.70349
526532,118.79386
526533,118.89409
526534,118.85374
526535,118.50962
526536,118.70275
526537,118.79047
526538,118.619705
526539,118.04364
526540,119.08731
526541,118.978645
526542,118.57839
526543,119.324844
526544,119.11889
526545,118.91908
526546,118.4649
526547,119.48088
526548,119.36436
526549,119.0152
526550,118.96107
526551,119.12765
526552,119.11505
526553,118.84365
526554,119.83674
526555,118.972176
526556,118.90469
526557,119.09758
526558,118.74171
526559,118.323044
526560,119.02015
526561,119.22171
526562,118.907745
526563,119.18805
526564,119.02163
526565,119.06222
526566,118.773964
526567,118.81273
526568,118.651726
526569,118.74801
526570,118.28799
526571,119.068954
526572,119.184006
526573,120.40705
526574,118.70011
526575,119.00771
526576,118.87667
526577,119.15541
526578,117.699684
526579,119.978386
526580,119.128105
526581,118.5693
526582,118.85544
526583,119.25168
526584,119.36961
526585,117.93047
526586,119.41557
526587,119.33879
526588,118.631836
526589,118.48486
526590,119.09334
526591,118.93845
526592,118.89643
526593,118.71548
526594,118.731575
526595,118.71325
526596,119.13204
526597,118.63078
526598,118.71662
526599,118.7993
526600,118.868996
526601,118.64791
526602,119.13657
526603,119.435844
526604,119.456024
526605,118.89515
526606,119.168724
526607,119.1329
526608,118.70277
526609,118.63854
526610,118.99952
526611,118.75546
526612,118.91754
526613,118.87036
526614,118.661316
526615,118.61836
526616,118.59167
526617,119.221565
526618,119.22295
526619,118.487564
526620,118.21501
526621,119.13347
526622,118.09562
526623,118.62299
526624,118.80811
526625,119.16678
526626,118.7731
526627,118.82881
526628,118.44257
526629,118.64251
526630,119.12901
526631,118.31651
526632,118.68716
526633,118.77541
526634,118.58631
526635,118.54321
526636,119.42184
526637,118.155235
526638,119.57291
526639,118.965324
526640,118.90171
526641,119.27159
526642,119.4136
526643,119.09487
526644,119.03642
526645,119.334625
526646,118.80393
526647,118.37429
526648,118.834045
526649,118.22123
526650,118.1433
526651,120.454384
526652,118.32291
526653,119.00412
526654,118.77651
526655,118.9075
526656,118.72155
526657,118.523125
526658,118.26315
526659,118.78188
526660,118.799866
526661,118.54497
526662,119.35991
526663,118.73884
526664,119.8953
526665,118.82163
526666,118.50237
526667,119.546295
526668,119.027374
526669,119.17484
526670,119.18473
526671,119.111336
526672,118.98329
526673,119.09633
526674,119.19514
526675,118.68164
526676,118.83303
526677,118.7832
526678,118.64287
526679,118.93132
526680,119.275536
526681,119.27618
526682,119.29271
526683,118.42995
526684,119.40043
526685,119.31859
526686,119.15302
526687,119.28012
526688,119.224976
526689,118.758125
526690,118.76814
526691,118.60714
526692,118.632965
526693,118.60587
526694,118.840706
526695,119.28855
526696,118.60603
526697,118.87631
526698,118.9089
526699,118.861916
526700,118.028984
526701,118.64733
526702,119.09804
526703,120.81571
526704,119.55503
526705,118.74851
526706,119.63245
526707,118.00283
526708,118.36548
526709,118.61256
526710,119.47854
526711,118.126854
526712,120.32408
526713,118.75334
526714,119.0918
526715,118.53352
526716,119.00065
526717,119.49386
526718,119.01282
526719,118.89323
526720,119.11316
526721,118.105286
526722,119.30586
526723,118.8326
526724,118.736565
526725,120.043526
526726,119.489265
526727,119.01223
526728,118.5465
526729,119.66129
526730,118.61498
526731,118.84435
526732,119.15105
526733,119.03639
526734,118.6894
526735,119.36431
526736,118.69749
526737,119.02014
526738,118.920425
526739,122.34354
526740,119.05267
526741,118.865326
526742,118.45145
526743,117.90238
526744,119.10179
526745,119.327896
526746,119.14104
526747,118.001205
526748,118.27365
526749,118.716354
526750,118.38381
526751,118.29567
526752,118.84302
526753,119.06236
526754,119.00868
526755,118.62605
526756,118.69956
526757,118.645355
526758,118.848015
526759,118.815765
526760,118.0925
526761,118.7676
526762,118.74978
526763,119.89286
526764,118.59441
526765,120.13086
526766,119.491066
526767,119.22852
526768,118.838104
526769,118.84055
526770,119.38563
526771,118.28099
526772,118.36199
526773,118.6492
526774,118.72199
526775,119.10877
526776,118.3715
526777,118.96302
526778,119.06803
526779,119.098015
526780,118.827484
526781,118.95551
526782,118.91507
526783,119.37102
526784,118.79835
526785,119.29823
526786,120.083435
